URL,Titre,Chapeau,Description,Date de début,Date de fin,Mots clés,Nom du lieu,Adresse du lieu,Code postal,Ville,Coordonnées géographiques,Type de prix,audience,durée
https://www.paris.fr/evenements/le-qu-c-ng-l-ecriture-romanisee-vecteur-d-une-renaissance-culturelle-au-vietnam-1860-1945-34392,"Le quốc-ngữ. L'écriture romanisée, vecteur d'une renaissance culturelle au Vietnam",La diffusion de l'écriture romanisée permet de retracer l'essor de la presse et de l'édition littéraire et artistique en langue vietnamienne.,"<p>Le Vietnam est le seul pays asiatique à avoir abandonné l’usage des sinogrammes au bénéfice des caractères latins. La vulgarisation de cette écriture, appelée quốc-ngữ, est d'abord soutenue par l'administration coloniale française, avant d'être promue par les courants modernisateurs des lettres vietnamiennes, qui voient l'opportunité d'édifier une nation moderne et indépendante. La diffusion de l'écriture romanisée permet de retracer l'essor de la presse et de l'édition littéraire et artistique en langue vietnamienne.</p><h3>Commissariat</h3><p><strong>Thi Hai Nguyen</strong>, chargée de collections pour le domaine vietnamien</p>",2023-04-03 13:00:00+02:00,2023-05-31 23:00:00+02:00,Expo,Bibliothèque universitaire des langues et civilisations,65 rue des Grands Moulins,75013,Paris,"48.8273800205567, 2.37599898240342",gratuit,Public  adolescents adultes.,58
https://www.paris.fr/evenements/violons-de-printemps-33791,Violons de printemps,Concert de la classe de Frédérique Rouzeau du conservatoire Francis Poulenc. Réservation obligatoire auprès des bibliothécaires.,<h5>40' de bonheur avec les violons de la classe de Frédérique Rouzeau. Réservation obligatoire auprès des bibliothécaires.<br></h5>,2023-06-17 18:00:00+02:00,2023-06-17 19:00:00+02:00,Musique,Bibliothèque Musset,20 rue de Musset,75016,Paris,"48.842157, 2.262895",gratuit,Tout public. A partir de 8 ans. Jusqu'à 99 ans.,0
https://www.paris.fr/evenements/portraits-de-famille-les-oublie-es-de-la-revolution-francaise-34757,Portraits de Famille - Les oublié.es de la Révolution Française,Hortense Belhôte débarque au Théâtre de l'Atelier avec une nouvelle conférence spectaculaire pour 8 représentations exceptionnelles !,"<p>Dans son cours spectaculaire féministe, queer et libertaire, Hortense Belhôte, aussi drôle et pétillante qu’intelligente, revisite l’Histoire de France et plus précisément le creuset des mythes fondateurs de notre histoire.</p><p><br>Aux confins du jeu vidéo, du stade de foot et de la soirée karaoké, cette nouvelle conférence spectaculaire nous embarque joyeusement dans une fresque historique hors-normes où est déployée une galerie d’anti-héros de la Révolution qui ont en commun de ne pas répondre au critères de panthéonisation. Un hommage rempli d’humour à nos ancêtres du premier 14 juillet qui étaient aussi des personnes noires, des femmes anticipées et des individus transgenres.<br><br></p>",2023-05-06 22:00:00+02:00,2023-05-27 23:15:00+02:00,"Conférence,LGBT,Théâtre",Théâtre de l'Atelier,1 place Charles Dullin,75018,Paris,"48.8833045824354, 2.34214343063077",payant,Public  adultes.,21
https://www.paris.fr/evenements/nocturnes-au-musee-des-plans-reliefs-34066,Nocturnes au musée des Plans-Reliefs,"Profitez de l'ouverture exceptionnelle avec tarif réduit du musée des Plans-Reliefs de 18h à 22h, avec des visites-flash pour compléter votre découverte.","<p>Pas le temps de venir en journée au musée ? Profitez de la nocturne organisée les vendredis 7 avril, 5 mai et 5 juin de 18h à 22h, pour découvrir la collection unique au monde des plans-reliefs.</p><p>Pour compléter votre expérience, participez aux visites-flash ""Les plans-reliefs en 15 mn"". Une mini-visite guidée qui vous donnera toutes les clefs pour comprendre les maquettes.</p><ul><li>Visites-flash : 19h, 20h, 21h. Visites gratuites, sur présentation d'un billet. Pas de 
réservation. Se présenter directement à l'accueil du musée, au 4e étage 
de la cour des Invalides.</li></ul><ul><li>Billet d'entrée : tarif réduit spécial à 10 € pendant les nocturnes. Gratuit pour les moins de 18 ans (tous pays) et pour les moins de 26 ans (résidents de l'UE). Le billet comprend aussi l'accès au musée de l'Armée - tombeau de Napoléon, également ouvert en nocturne de 18h à 22h. Fermeture des caisses à 21h.<br></li></ul>",2023-04-07 21:00:00+02:00,2023-06-03 01:00:00+02:00,Expo,Musée des Plans-Reliefs,129 rue de Grenelle,75007,Paris,"48.8581900107014, 2.3128939803284",gratuit sous condition,Tout public.,56
https://www.paris.fr/evenements/l-afrique-en-seine-34985,L'Afrique en Seine,"L’Afrique en Seine, le rendez-vous festif de la musique africaine, vous donne rendez-vous samedi 30 septembre à 19h30 au Pan Piper !","<p>L’Afrique en Seine est le rendez-vous festif de la musique africaine. Organisé par l’association Pont solidaire, le concert poursuit deux objectifs : offrir un espace d’expression à des artistes venant d’horizon divers et récolter des fonds pour le financement d’un projet de construction d’une Bibliothèque dans un village au Burkina Faso.</p><p>Les ponts seront jetés, au cours de cette seconde édition, entre la musique traditionnelle africaine et ses multiples déclinaisons (afro-rock et funk).</p><p>Line-up : Horndogz, Biggy et Afrorok, Kanazoe Balafon.</p>",2023-09-30 23:00:00+02:00,2023-10-01 01:30:00+02:00,"Concert,Musique",Pan Piper Paris,4 Impasse Lamier,75011,Paris,"48.8579069957407, 2.38879999257102",payant,Public  adultes.,0
https://www.paris.fr/evenements/julian-leprince-caetano-34987,Julian Leprince-Caetano,La musique intérieure de Julian Leprince-Caetano ne peut plus être un secret et le temps est venu d’en faire briller les élégants reflets.,"<p>Reflections, son nouvel album, réunissant ses amis musiciens tous issus de ces jeunes talents de la scène parisienne actuelle du jazz, s’ancre dans un style mélangeant les diverses influences, particulièrement celles du jazz instrumental contemporain New Yorkais, à celles du jazz actuel californien, de la musique classique, ou parfois des musiques du monde… Forêts aquatiques, traversées d’étendues arides, tensions urbaines, sérénités célestes Reflections dessinent les mille paysages d’une richesse infinie auxquels Julian Leprince-Caetano a donné vie.</p><p>Julian Leprince-Caetano : piano, voix &amp; compositions</p><p>Samuel F’hima : contrebasse</p><p>Balthazar Naturel : saxophone</p><p>Jean-Baptiste Loutte : batterie</p>",2023-05-30 23:30:00+02:00,2023-05-31 02:00:00+02:00,"Concert,Musique",Studio de l'Ermitage,8 Rue de l'Ermitage,75020,Paris,"48.8699639862729, 2.39163299202531",payant,Tout public.,0
https://www.paris.fr/evenements/felins-au-museum-d-histoire-naturelle-31054,« Félins » au Muséum national d'Histoire naturelle,"En 2023, le Muséum national d’Histoire naturelle met à l’honneur une exceptionnelle famille d’animaux présents sur toute la planète : les félins.","<p>Qu’il s’agisse de leur diversité, de leur impressionnante capacité de prédateurs, de leurs relations avec les hommes à travers les époques et les cultures ou de leur domestication, les trente-huit espèces de félins vivant sur terre vont être présentées au public de manière tout à fait inédite.</p><p>Concepteurs d’exposition, scénographes, commissaires et conseillers scientifiques travaillent de concert avec les taxidermistes et préparateurs ostéologiques de l’institution, pour permettre aux futurs visiteurs d’observer de magnifiques spécimens naturalisés aux côtés de spécimens des collections patrimoniales restaurés pour l’occasion.</p><p>Cette exposition est donc un véritable hommage scientifique et culturel aux félins, observés sous différents prismes : présentation d’animaux réels (naturalisations, montages ostéologiques), propos scientifiques actualisés, jeux vidéos, dispositifs interactifs et ludiques, objets de collection, etc. L’exposition s’adresse à tous les publics, et s’accompagne d’une programmation culturelle dédiée (animations, ateliers, visites guidées, projections, rencontres, etc.). Enfin, elle a été conçue pour favoriser l’accessibilité aux personnes en situation de handicap (visuel, auditif et moteur). Rendez-vous le 22 mars 2023 !</p><div class=""component-image""><img src=""https://cdn.paris.fr/qfapv4/2023/01/10/original-47551350f7e03a5cf7aca43a7d1f70cf.jpg"" alt=""Félins""></img></div>",2023-03-22 11:00:00+01:00,2024-01-07 19:00:00+01:00,"Expo,Nature",Muséum d'Histoire Naturelle - Grande Galerie de l'Evolution,36 rue Geoffroy Saint-Hilaire,75005,Paris,"48.8414909964621, 2.35598903259077",payant,Tout public.,291
https://www.paris.fr/evenements/atelier-d-initiation-a-la-peinture-nihonga-34997,Atelier d'initiation à la peinture Nihonga,"Atelier adulte d'initiation à la peinture Nihonga dans le cadre de l'exposition temporaire ""Peinture et cérmaique en dialogue"" au musée Cernuschi.","<p>Par l'interprétation d'un détail d'une œuvre de Watanabe Seitei, les participants sont invités à découvrir les procédés de ce peintre et les matériaux utilisés dans la peinture Nihonga (gofun, sumi, pigments suihi et nikawa).</p>",2023-04-16 17:30:00+02:00,2023-06-18 20:30:00+02:00,"Atelier,Loisirs,Peinture",Musée Cernuschi - Musée des arts de l'Asie de la Ville de Paris,7 avenue Velasquez,75008,Paris,"48.8796380017324, 2.31245602588749",payant,Public  adolescents adultes. A partir de 12 ans.,63
https://www.paris.fr/evenements/bestiaire-du-cinema-muet-35007,Bestiaire du cinéma muet,La Fondation Jérôme Seydoux explore les rapports infiniment riches et complexes entre l’homme et l’animal à travers un cycle de films muets en ciné-concert de pays et de genres très divers.,"<p>Si les animaux sont l'un des premiers sujets d'observation du pré-cinéma, avec l'étude de leur mouvement par Étienne-Jules Marey et Eadweard Muybridge, des figures de jouets optiques tels que le zootrope ou le zoopraxiscope, ils deviennent dès les débuts du cinéma les personnages centraux de films de fiction comiques, dramatiques ou d'aventures, souvent adaptés des classiques de la littérature. Le XIXe siècle, marqué par les théories darwiniennes, a vu émerger une vision nouvelle de l'animal. Il apparaît à la fois comme un être sensible, familier, et celui dont il faut se différencier pour affirmer sa supériorité. Les films questionnent en permanence ce rapport de l'homme à l'animal ; qu'il soit compagnon dévoué, esclave, menace ou modèle, domestiqué ou sauvage, il reflète le véritable visage de la nature humaine.</p><p><strong><em><a href=""https://www.fondation-jeromeseydoux-pathe.com/event/2312"" target=""_blank"">Tarzan of the Apes</a></em></strong> de Scott Sidney (1918) est la première adaptation cinématographique du célèbre roman d'Edgar Rice Burroughs (1912) dont va découler une longue série. Bien avant l'œuvre de Spielberg, il y eut en 1925 <strong><em><a href=""https://www.fondation-jeromeseydoux-pathe.com/event/2310"" target=""_blank"">The Lost World</a></em></strong> de Harry O. Hoyt, avec Bessie Love et Wallace Beery, adaptation du roman éponyme d'Arthur Conan Doyle paru en 1912. L'éblouissement demeure intact devant ce film qui fut l'un des premiers grands films d'aventure. Merian C. Cooper et Ernest B. Schoedsack ont tourné en Asie une fiction documentée mêlant scènes de vie quotidienne et chasse, <strong><em><a href=""https://www.fondation-jeromeseydoux-pathe.com/event/2309"" target=""_blank"">Chang</a></em></strong>, dont le sous-titre « un drame de la nature sauvage » illustre bien le propos : une famille installée à la lisière de la jungle lutte pour survivre aux forces de la nature. Libre adaptation du roman d'Herman Melville <em>Moby Dick</em> (1851), <strong><em><a href=""https://www.fondation-jeromeseydoux-pathe.com/event/2311"" target=""_blank"">The Sea Beast</a></em></strong> réalisé en 1926 par Millard Webb est un classique du film d'aventure américain en milieu marin, avec John Barrymore dans le rôle du capitaine Achab et Dolores Costello, qui deviendra son épouse.</p><p>La programmation comprend également deux films mettant en scène la star canine Rin-Tin-Tin : <strong><em><a href=""https://www.fondation-jeromeseydoux-pathe.com/event/2313"" target=""_blank"">Where the North Begins</a></em></strong> de Chester M. Franklin (1923) et <strong><em><a href=""https://www.fondation-jeromeseydoux-pathe.com/event/2314"" target=""_blank"">Clash of the Wolves</a></em></strong> de Noel Mason Smith (1925), un drame de John Ford se déroulant dans les milieux hippiques et qui aborde le point de vue de l'animal puisque la jument Virginia's Future est la narratrice de ce <strong><em><a href=""https://www.fondation-jeromeseydoux-pathe.com/event/2307"" target=""_blank"">Kentucky Pride</a></em></strong> (1925), un film d'épouvante soviétique, <strong><em><a href=""https://www.fondation-jeromeseydoux-pathe.com/event/2315"" target=""_blank"">Les Noces de l'ours</a></em></strong>, de Konstantin Eggert et Vladimir Gardine (1926) dans lequel un homme se retrouve possédé par l'animal, une adaptation du roman de Jack London <strong><em><a href=""https://www.fondation-jeromeseydoux-pathe.com/event/2308"" target=""_blank"">The Call of the Wild</a></em></strong> réalisé par Fred Jackman en 1923. Le western burlesque de et avec Buster Keaton <strong><em><a href=""https://www.fondation-jeromeseydoux-pathe.com/event/2306"" target=""_blank"">Go West</a></em></strong> (1925) relate la rencontre improbable et attachante entre un être inadapté et solitaire et une jolie vache, tout aussi esseulée et destinée à l'abattoir. Charlie Chaplin, clown amoureux d'une écuyère dans <strong><em><a href=""https://www.fondation-jeromeseydoux-pathe.com/event/2305"" target=""_blank"">The Circus</a></em></strong> (1928), défie les lions et repousse les singes dans un fabuleux numéro d'équilibriste, alors que dans <strong><em><a href=""https://www.fondation-jeromeseydoux-pathe.com/event/2316"" target=""_blank"">A Dog's Life</a></em></strong> (1918), il adopte un compagnon affectueux avec qui il peut enfin rivaliser en matière de vol de saucisses.</p><p>Des programmes de films courts (comiques ou animation) d'<a href=""https://www.fondation-jeromeseydoux-pathe.com/event/2321"" target=""_blank"">Alfred Machin</a>, <a href=""https://www.fondation-jeromeseydoux-pathe.com/event/2319"" target=""_blank"">Marcus O'Galop</a>, <a href=""https://www.fondation-jeromeseydoux-pathe.com/event/2322"" target=""_blank"">Robert Lortac</a>, <a href=""https://www.fondation-jeromeseydoux-pathe.com/event/2318"" target=""_blank"">Ladislas Starewitch</a>, Segundo de Chomón, Émile Cohl, Winsor McCay ou <a href=""https://www.fondation-jeromeseydoux-pathe.com/event/2320"" target=""_blank"">Pat Sullivan</a>, le créateur de Félix le Chat, viennent largement et gaiement compléter ce bestiaire. Une place toute particulière est accordée au pionnier du documentaire scientifique animalier <a href=""https://www.fondation-jeromeseydoux-pathe.com/event/2317"" target=""_blank"">Jean Painlevé</a> et un programme inédit de <a href=""https://www.fondation-jeromeseydoux-pathe.com/event/2323"" target=""_blank"">films expérimentaux</a> nous projettera dans le cinéma contemporain puisque l'animal continue de fasciner le cinéma, qui ne cesse de remettre en question sa représentation à l'écran.</p><p><strong><em>Toutes les séances sont accompagnées par les pianistes issus de la classe d'improvisation de Jean-François Zygel (CNSMDP). </em></strong></p>",2023-04-26 02:00:00+02:00,2023-05-24 01:59:59+02:00,Cinéma,Fondation Jérôme Seydoux-Pathé,73 avenue des Gobelins,75013,Paris,"48.8333880011148, 2.35453502384692",payant,Tout public.,27
https://www.paris.fr/evenements/stage-tissage-du-17-au-21-juillet-2023-35190,STAGE : TISSAGE - du 17 au 21 juillet 2023,"Stage de Tissage : du 17 au 21 juillet 2023

Ouvert à tout public et sans pré-requis. 

Les objectifs :
La formation a pour objectifs la découverte, l’apprentissage et la pratique du tissage artisanal sur métier à tisser 4 cadres.","<p><strong>Moyens pédagogiques, techniques et d’encadrement :</strong><br>La formation se déroule dans un atelier équipé de métiers à tisser 4 cadres (à manettes et à pédales) et de tout l’équipement nécessaire au tissage (ourdissoir, râteau, peignes, passettes, navettes…). Sont mis à disposition : un choix de fils de qualité (lin, coton et laine) pour la chaîne et la trame ; des documents, revues et livres spécialisés sur le tissage.</p><p>Le stagiaire apprend à comprendre la construction d’un tissu et le mécanisme d’un métier en partant d‘exemples d’étoffes et en réalisant à la main chaque étape sur un métier à tisser individuel. La formation est assurée par Madame Eva BELLANGER, titulaire d’un diplôme des métiers d’art en tissage. Cette intervenante, crée et réalise des tissages sur mesure pour la mode et la décoration, au sein de son propre atelier.</p><p><br><strong>Contenu :</strong></p><p><em>Séance 1 :</em> Vue d’ensemble des étapes nécessaires à la construction d’une étoffe et présentation des outils du tisserand. Calcul et ourdissage d’une chaîne.</p><p><em>Séance 2 :</em> Installation de la chaîne sur métier 4 cadres : montage, passage en lisses ( avec variations d'enfilages), rentrage en peigne et attachage.</p><p><em>Séance 3 : </em>Tissage des premières armures : la toile &amp; ses dérivés</p><p>Séance 4 : Tissage des premières armures : le sergé &amp; ses dérivés</p><p><em>Séance 5 :</em> Tissages ajourés : médaillons danois / Découverte de techniques de tapisserie.</p><p><strong>Intervenant :</strong> Eva Bellanger</p><p><strong>Nombre de places :</strong> 6 personnes</p><p><strong>Tarif :</strong> 390 € (Les inscrits de Paris-Ateliers bénéficient d’une remise de 10% sur le prix des stages).</p><p><strong>Dates : </strong>du 17 au 21 juillet 2023</p><p><strong>Horaires :</strong> de 10h à 17h (16h le dernier jour), avec une pause déjeuner entre 13h et 14h.</p><p><em>Informations et inscriptions sur public@paris-ateliers.org ou au 01 44 61 87 80. </em></p>",2023-07-17 13:00:00+02:00,2023-07-21 20:00:00+02:00,Atelier,Paris-Ateliers Didot 4,4 rue Didot,75014,Paris,"48.8339029852459, 2.32147302586654",payant,Public  adolescents adultes.,4
https://www.paris.fr/evenements/stage-tissage-du-24-au-28-juillet-2023-35191,STAGE : TISSAGE - du 24 au 28 juillet 2023,"Stage de Tissage : du 24 au 28 juillet 2023

Ouvert à tout public et sans pré-requis. 

Les objectifs :
La formation a pour objectifs la découverte, l’apprentissage et la pratique du tissage artisanal sur métier à tisser 4 cadres.","<p>La formation se déroule dans un atelier équipé de métiers à tisser 4 cadres (à manettes et à pédales) et de tout l’équipement nécessaire au tissage ( ourdissoir, râteau, peignes, passettes, navettes…). Sont mis à disposition : un choix de fils de qualité (lin, coton et laine) pour la chaîne et la trame; des documents, revues et livres spécialisés sur le tissage.<br>Vous pourrez ainsi apprendre à comprendre la construction d’un tissu et le mécanisme d’un métier en partant d‘exemples d’étoffes et en réalisant à la main chaque étape sur un métier à tisser individuel.</p><p><strong>Programme :</strong></p><p><strong>Séance 1 :</strong> Vue d’ensemble des étapes nécessaires à la construction d’une étoffe et présentation des outils du tisserand. Calcul et ourdissage d’une chaîne.</p><p><strong>Séance 2 :</strong> Installation de la chaîne sur métier 4 cadres : montage, passage en lisses ( avec variations d'enfilages), rentrage en peigne et attachage.</p><p><strong>Séance 3 : </strong>Tissage des premières armures : la toile &amp; ses dérivés.</p><p><strong>Séance 4 :</strong> Tissage des premières armures : le sergé &amp; ses dérivés.</p><p><strong>Intervenante : </strong>Eva Bellanger</p><p><strong>Nombre de places :</strong> 6 personnes</p><p><strong>Tarif :</strong> 390 € (Les inscrits de Paris-Ateliers bénéficient d’une remise de 10% sur le prix des stages).</p><p><strong>Dates :</strong> du 21 au 24 juillet 2023</p><p><strong>Horaires : </strong>de 10h à 17h (16h le dernier jour), avec une pause déjeuner entre 13h et 14h.</p><p><em>Informations et inscriptions sur public@paris-ateliers.org ou au 01 44 61 87 80. </em></p>",2023-07-24 13:00:00+02:00,2023-07-28 20:00:00+02:00,Atelier,Paris-Ateliers Didot 4,4 rue Didot,75014,Paris,"48.8339029852459, 2.32147302586654",payant,Public  adolescents adultes.,4
https://www.paris.fr/evenements/le-geai-des-chenes-35203,Le Geai des chênes,"Sentinelle du bois et petit forestier… Apprenez-en plus sur ce corvidé coloré lors d’une conférence en salle suivie d’une sortie d’observation sur le terrain.

La salle de conférence est accessible aux personnes à mobilité réduite.","<p>Rendez-vous à la Maison Paris Nature, au pavillon 1 du Parc Floral de Paris</p>",2023-05-31 13:00:00+02:00,2023-05-31 14:30:00+02:00,"Conférence,Nature",Maison Paris Nature,"Pavillon 2 et 6 du Parc Floral de Paris, route de la Pyramide",75012,Paris,"48.8395051711396, 2.44177694913248",gratuit,Tout public. A partir de 8 ans.,0
https://www.paris.fr/evenements/perplexe-35364,Perplexe,"Mais enfin, que fait le metteur en scène ? C’est absurde ! Et puis y a quoi dans cette boîte ?","<p>Aujourd’hui,
quelque part dans ce monde (ou dans un autre), quatre amis, une plante verte et
une bien mystérieuse boîte cohabitent.</p><p>Approchez
! Poussons ensemble la porte de l’appartement de Robert et Éva ! Ah non,
pardon, de Sebastian et Judith… D’Éva et Sebastian ? Bon, tout compte fait, peu
importe puisque c’est là l’essence même de la volonté de l’auteur : Où sont-ils
? Qui sont-ils ? Tantôt en couple, tantôt amis, leur vraie nature n’est jamais
celle que l’on pense. Et puis n’est-ce pas à vous, spectateur, de laisser
parler votre imaginaire ?</p><p>Comment
se forger une identité ? Comment trouver sa place parmi les autres ? Voilà le
genre de questions auxquelles Mayenburg tente de répondre à travers cette folle
comédie de l’absurde. Pour tenter d’y parvenir, les comédiens vivent différents
personnages et sont piégés dans leurs multiples réalités. La véritable identité
n’est pas forcément celle que l’on croit. Mais sommes-nous seulement ce que les
autres veulent bien voir de nous ?</p><p>Devant
cette satire irrationnelle, ce rêve éveillé, plongez avec nous dans l’océan
Perplexe et comprenez-en ce que vous voulez : la pièce se joue aussi dans votre
tête !</p><p><br></p>",2023-05-04 00:15:00+02:00,2023-06-22 02:00:00+02:00,Théâtre,Théâtre Darius Milhaud,80 allée Darius Milhaud,75019,Paris,"48.8859380077971, 2.39320803545098",payant,Public  adolescents adultes. A partir de 14 ans.,49
https://www.paris.fr/evenements/uppercut-35361,Uppercut,"Pourquoi suis-je malade ? Mon cancer, on en parle ? Cancer, ce rôle qui ne me quitte plus à la ville comme à la scène…","<p>À
55 ans, Dominique Vovk traverse une épreuve de santé dont il ne fait pas
mystère de l’issue fatale. Avec courage et franchise, il livre les sentiments
qui l’ont assailli à chacune des étapes de cette épreuve terrifiante, de son
annonce aux chimiothérapies et chirurgies successives. Parce qu’elle traite
d’un sujet lourd, la pièce est parfois brutale, remuante, mais pour autant
jamais larmoyante. On se surprend même à rire sur des thèmes qui devraient
inspirer des sentiments contraires.</p><p>«
Uppercut », c’est l’histoire personnelle d’un homme face à ses questions, à ses
doutes, à ses peurs ; d’un homme face à sa maladie, à ses souffrances, à son
physique qui change ; face au regard des autres à mesure que son espoir
s’éloigne. Mais cette histoire personnelle est en réalité une histoire
profondément universelle. C’est celle de la condition humaine face aux questions
existentielles du sens de la vie, de « l’après », du pourquoi… Quelque chose
d’universel qui finit par immerger le spectateur au cœur de la scène au point
de faire de lui un acteur face au public lorsque la pièce s’achève par un
spectaculaire renversement de situation.</p><p>--------------------------------------------------------</p><p>Auteur
- metteur en scène - interprète : Dominique Vovk</p><p>Décors :
Carol Juventin, Claude Maret</p><p>Son
et lumières : Dominique Barboyon</p><p>Régie
générale : Pierre Petit</p><p>Genre : Seul-en-scène /
théâtre contemporain</p><p>Tout public (à partir de 12 ans)</p><p>Durée du spectacle : 50mn</p>",2023-05-02 22:00:00+02:00,2023-06-27 22:50:00+02:00,"Santé,Théâtre",Théâtre Darius Milhaud,80 allée Darius Milhaud,75019,Paris,"48.8859380077971, 2.39320803545098",payant,Public  adolescents adultes. A partir de 12 ans.,56
https://www.paris.fr/evenements/cohabiter-34567,Cohabiter à GoodPlanet,Cette exposition de 57 tirages de photographes internationaux offre un regard sublimé sur la faune et la flore du monde entier.,"<p>Les espaces extérieurs du parc de 3,5 hectares qui entourent le Château du Domaine de Longchamp accueillent ""COHABITER. Une exposition du Prix de Photographie Environnementale de la Fondation Prince Albert II de Monaco"". 57 tirages de photographes internationaux offrent un regard sublimé sur la faune et la flore du monde entier. A travers un parcours en trois étapes : une incroyable diversité, un monde fragile et enfin des raisons d'espérer, les visiteurs prennent conscience de la beauté et de la vulnérabilité du monde vivant.</p><p>Le Prix de Photographie Environnementale de la Fondation Prince Albert II de Monaco a été créé en 2021, à l’occasion de son quinzième anniversaire, et récompense les photographes qui mettent leur créativité au service de la sensibilisation à la protection de l’environnement. Il a pour double objectif de célébrer l'incroyable beauté de notre planète et de mettre en lumière les défis environnementaux auxquels nous sommes confrontés.</p><div class=""component-image""><img src=""https://cdn.paris.fr/qfapv4/2023/03/27/original-2b4ab5d4e52806b67af4d2c52947e952.jpg"" alt=""Gorilla by the water""></img></div><p>L'art photographique, avec son langage immédiat et universel, représente un formidable vecteur de sensibilisation. Il renforce, de manière vertueuse, le processus de prise de conscience des grands enjeux environnementaux, tels que la biodiversité, le climat et l'océan.</p>",2023-04-08 14:00:00+02:00,2023-12-17 20:00:00+01:00,"Expo,Nature",Fondation Goodplanet,1 Carrefour de Longchamp,75016,Paris,"48.8650825333829, 2.24055915420721",gratuit,Tout public.,253
https://www.paris.fr/evenements/maeva-kane-1ere-partie-phelbok-35611,Maeva Kane + 1ère partie Phelbok,"Rock, sombre et électrique, sa musique embrasse tout sans complexe.","<p>En préambule de la sortie imminente de son premier album, Maeva Kane déroule ses titres. Ça sent les routes inconscientes et les mélodies prégnantes qui entrent en tête sans autorisation.</p><p>Au-dessus d’elle, planent, les ombres de ses ainés. Maeva Kane leur ressemble, héritière sans concession. Soudain, on ferme les yeux et au lointain on entend des guitares, hurlantes.</p><p>Tout est musique pour cette popeuse du genre souterrain qui nous rappelle alors les mauvaises graines de l’Outre-Atlantique.</p>",2023-06-07 23:30:00+02:00,2023-06-08 02:00:00+02:00,"Concert,Musique",La Dame de Canton,Quai François Mauriac,75013,Paris,"48.8337007097739, 2.37785419904316",payant,Tout public.,0
https://www.paris.fr/evenements/les-histoires-du-samedi-26514,Les histoires du samedi,"On se donne rendez-vous les samedis à 11h, dans la joie et la bonne humeur ! Une séance pour les tout-petits et l'autre pour les plus grands !","<p>On se donne rendez-vous les samedis à 11h, dans la joie et la bonne humeur ! Une séance pour les tout-petits et l'autre pour les plus grands !</p><p>Le samedi <strong>20 mai</strong> pour les enfants de <strong>0 à 3 ans</strong>. <strong>[ANNULÉ]</strong><br></p><p>Le samedi <strong>17 juin</strong> pour les enfants de<strong> 3 à 6 ans</strong>.<br></p>",2023-03-18 12:00:00+01:00,2023-06-17 14:30:00+02:00,"Enfants,Histoire",Bibliothèque Rainer Maria Rilke,88 Ter boulevard de Port-Royal,75005,Paris,"48.8391829975132, 2.3392480250165",gratuit,Public enfants. Jusqu'à 6 ans.,91
https://www.paris.fr/evenements/jour-futur-thierry-micouin-et-pauline-boyer-35528,Jour futur · Thierry Micouin et Pauline Boyer,"Animé·es par un goût inconditionnel pour les esthétiques musicales des années 7o, Thierry Micouin et Pauline Boyer créent ensemble « Jour futur », une création punk-rock et hypnotique !","<p>Après l’accueil en 2021 de <em><a href=""https://www.lecarreaudutemple.eu/evenements/eighteen/"">Eighteen,</a></em> très belle pièce de Thierry Micouin en duo avec sa fille, Le Carreau du Temple présente la nouvelle création du chorégraphe, qui retrouve sa grande complice plasticienne sonore Pauline Boyer dans une énergie punk-rock. Une danse magnétique, dans une atmosphère hypnotique.</p><p>Animés par un goût inconditionnel pour les esthétiques musicales des années 7o, les deux artistes proposent, depuis leurs débuts, des créations qui mêlent danse, musique, performance et arts numériques.</p><p><em>Jour futur</em> donne à incarner à quatre danseurs une référence du Krautrock (rock progressif allemand), <em>Future days,</em> album du groupe CAN sorti en 1973, et tout ce qu’elle évoque. Apparu en une année charnière où le <em>crescendo </em>des théories libérales accusait l’émergence d’un « nouveau monde », ce troublant album augurait de crises qui nous bouleversent aujourd’hui. Comme un hommage à ces signes précurseurs, sur un sol blanc se chargeant progressivement de corps et de matière sombre, leur réinterprétation de l’album déploie un nouveau territoire acoustique émaillé de sons concrets, une architecture chorégraphique envoûtante, un déchaînement psychédélique de gestes et de lumière.</p><p>Sur un sol blanc qui se charge progressivement d’une matière noire, la réinterprétation de l'album donne lieu à un nouveau territoire acoustique, une architecture chorégraphique abstraite agencée en quatre parties. Quatre interprètes offrent une danse répétitive et envoûtante ; un déchaînement communicatif soutenu par des battements lumineux psychédéliques.</p><p><strong><em>Spectacle accessible aux personnes malentendantes</em></strong></p><div class=""component-video""><div class=""component-video-wrapper""><iframe src=""https://player.vimeo.com/video/692622318?h=374c7f6b23&amp;app_id=122963"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe></div></div>",2023-05-24 22:30:00+02:00,2023-05-25 23:25:00+02:00,"Danse,Musique",Le Carreau du Temple,2 rue Perrée,75003,Paris,"48.864697, 2.361483",payant,Public  adultes.,1
